TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent,SentimentScore
"@Dorokhov do you want to do a PR to fix it? If you do, make sure to run the tests locally first",IssueComment,https://github.com/tensorflow/tensorflow/issues/12902#issuecomment-328574223,yaroslavvb,2017-09-11 15:55:57,12902,[13212],Documentation bug,0,"@Dorokhov do you want to do a PR to fix it? If you do, make sure to run the tests locally first",0
"@yaroslavvb right, I will do",IssueComment,https://github.com/tensorflow/tensorflow/issues/12902#issuecomment-328593344,Dorokhov,2017-09-11 17:02:42,12902,[13212],Documentation bug,0,"@yaroslavvb right, I will do",2
"this is bad, it shouldn't crash Python even if type is wrong",IssueComment,https://github.com/tensorflow/tensorflow/issues/13506#issuecomment-334602876,yaroslavvb,2017-10-05 21:54:21,13506,[13517],Data bug,1,"this is bad, it shouldn't crash Python even if type is wrong",-4
"The crash is caused by the fact that int64 was never registered in the kernel of `tf.image.pad_to_bounding_box`. Instead, the `int64` of the `Tpadding` is directly used as `int32` without appropriate processing.

A PR #13517 has been created to address the crash.",IssueComment,https://github.com/tensorflow/tensorflow/issues/13506#issuecomment-334661264,yongtang,2017-10-06 05:23:31,13506,[13517],Data bug,1,"The crash is caused by the fact that int64 was never registered in the kernel of [code]. Instead, the [code] of the [code] is directly used as [code] without appropriate processing. A PR #13517 has been created to address the crash.",0
"Thanks for debugging and the PR @yongtang !

Marking as ""Contributions Welcome"", though it seems the contribution has already been sent :)",IssueComment,https://github.com/tensorflow/tensorflow/issues/13506#issuecomment-335082297,asimshankar,2017-10-09 07:26:04,13506,[13517],Data bug,1,"Thanks for debugging and the PR @yongtang ! Marking as ""Contributions Welcome"", though it seems the contribution has already been sent :)",3
"It looks like this is due to the fact that TF_TensorData returns nil if no data is allocated. Assuming this is correct behavior and nil needs to be checked for on the go side then the following patch fixes the problem:
```
diff --git a/tensorflow/go/tensor.go b/tensorflow/go/tensor.go
index e8fa21a..6cbf759 100644
--- a/tensorflow/go/tensor.go
+++ b/tensorflow/go/tensor.go
@@ -205,6 +205,9 @@ func (t *Tensor) WriteContentsTo(w io.Writer) (int64, error) {
 func tensorData(c *C.TF_Tensor) []byte {
        // See: https://github.com/golang/go/wiki/cgo#turning-c-arrays-into-go-slices
        cbytes := C.TF_TensorData(c)
+       if cbytes == nil {
+               return nil
+       }
        length := int(C.TF_TensorByteSize(c))
        slice := (*[1 << 30]byte)(unsafe.Pointer(cbytes))[:length:length]
        return slice
```",IssueComment,https://github.com/tensorflow/tensorflow/issues/13764#issuecomment-337083514,vishvananda,2017-10-17 00:40:19,13764,[14082],Test bug,0,It looks like this is due to the fact that TF_TensorData returns nil if no data is allocated. Assuming this is correct behavior and nil needs to be checked for on the go side then the following patch fixes the problem: ``[code]``,0
"Thanks for the report @vishvananda. I'm unable to reproduce the problem using the [1.3.0 release binary](""https://storage.googleapis.com/tensorflow/libtensorflow/libtensorflow-gpu-linux-x86_64-1.3.0.tar.gz""), or [1.4.0-rc0 release binary](https://storage.googleapis.com/tensorflow/libtensorflow/libtensorflow-gpu-linux-x86_64-1.3.0.tar.gz) (will try rebuilding from source using the exact flags you're using). Do you see the same problem when using the release binaries of the C API?

Which version of `go` are you using? Also, is it possible that `LD_LIBRARY_PATH` is somehow bringing in an older version of the C API libraries that your go program ends up using?

It should be okay for `TF_TensorData` to return `nil`.

Any additional information in reproducing the environment will be helpful. (I'll try to dig into this a bit more by rebuilding from source using the command you provided above)",IssueComment,https://github.com/tensorflow/tensorflow/issues/13764#issuecomment-337091767,asimshankar,2017-10-17 01:38:26,13764,[14082],Test bug,0,"Thanks for the report @vishvananda. I'm unable to reproduce the problem using the [1.3.0 release binary](""[url]""), or [1.4.0-rc0 release binary]([url] (will try rebuilding from source using the exact flags you're using). Do you see the same problem when using the release binaries of the C API? Which version of [code] are you using? Also, is it possible that [code] is somehow bringing in an older version of the C API libraries that your go program ends up using? It should be okay for [code] to return [code]. Any additional information in reproducing the environment will be helpful. (I'll try to dig into this a bit more by rebuilding from source using the command you provided above)",0
"Fascinating, both the 1.3.0 and the 1.4.0-rc0 release binary return zero length from TF_TensorData but they return a pointer to an actual buffer instead of nil. I'm attempting my flags on the 1.3 branch to see if it is the flags that are causing it to return nil. Next, I'll try removing the extra flags one at a time to see if I can narrow it down. I suspect AllocateTensor ends up with a nil buffer in certain cases. In the successful versions I don't see this error message:
```
2017-10-16 21:31:57.797656: E tensorflow/core/common_runtime/bfc_allocator.cc:244] tried to allocate 0 bytes
2017-10-16 21:31:57.797690: W tensorflow/core/common_runtime/allocator_retry.cc:32] Request to allocate 0 bytes
```
In any case the nil check is probably good to have anyway.",IssueComment,https://github.com/tensorflow/tensorflow/issues/13764#issuecomment-337115998,vishvananda,2017-10-17 04:41:14,13764,[14082],Test bug,0,"Fascinating, both the 1.3.0 and the 1.4.0-rc0 release binary return zero length from TF_TensorData but they return a pointer to an actual buffer instead of nil. I'm attempting my flags on the 1.3 branch to see if it is the flags that are causing it to return nil. Next, I'll try removing the extra flags one at a time to see if I can narrow it down. I suspect AllocateTensor ends up with a nil buffer in certain cases. In the successful versions I don't see this error message: ``[code]`` In any case the nil check is probably good to have anyway.",1
"Ok, I think I've tracked down the issue to building with MKL. If I build without `--config=mkl` the tests pass fine. The issue is that building with MKL uses the bfc_allocator to allocate memory. That allocator explicitly returns nil when an allocation of zero bytes is performed (As a side note, this probably should not be an error or warning if we expect it to happen when we request a zero length tensor). In the case of running without MKL, the allocation eventually calls malloc (or jemalloc or alloc_aligned). The man tells me that malloc(0) is implementation defined and our version returns a non-nil pointer so the code does not throw a null-pointer exception. I suggest using something like the patch I included above for the go side, and maybe downgrading the error and warning messages in bfc_allocator.cc and allocator_retry.cc to something a bit less scary (maybe Info?).",IssueComment,https://github.com/tensorflow/tensorflow/issues/13764#issuecomment-337123785,vishvananda,2017-10-17 05:42:38,13764,[14082],Test bug,0,"Ok, I think I've tracked down the issue to building with MKL. If I build without [code] the tests pass fine. The issue is that building with MKL uses the bfc_allocator to allocate memory. That allocator explicitly returns nil when an allocation of zero bytes is performed (As a side note, this probably should not be an error or warning if we expect it to happen when we request a zero length tensor). In the case of running without MKL, the allocation eventually calls malloc (or jemalloc or alloc_aligned). The man tells me that malloc(0) is implementation defined and our version returns a non-nil pointer so the code does not throw a null-pointer exception. I suggest using something like the patch I included above for the go side, and maybe downgrading the error and warning messages in bfc_allocator.cc and allocator_retry.cc to something a bit less scary (maybe Info?).",0
"Thanks for the detailed trackdown @vishvananda, much appreciated.

Yes, what you said makes sense. For the Go side, would you like to contribute a pull request to make the fix? If not, let me know and I'm happy to make the change as well.

Thanks!",IssueComment,https://github.com/tensorflow/tensorflow/issues/13764#issuecomment-337127649,asimshankar,2017-10-17 06:07:44,13764,[14082],Test bug,0,"Thanks for the detailed trackdown @vishvananda, much appreciated. Yes, what you said makes sense. For the Go side, would you like to contribute a pull request to make the fix? If not, let me know and I'm happy to make the change as well. Thanks!",4
`model_to_dot()` does not work since commit  3599fd4. A minor fix seems works.,IssueComment,https://github.com/tensorflow/tensorflow/issues/14542#issuecomment-344303287,qmick,2017-11-14 15:54:12,14542,[14553],Deployment bug,0,[code] does not work since commit 3599fd4. A minor fix seems works.,0
"Could you edit your post and wrap code in three backticks (Markdown code highlighting), please?

```cpp
int main() {
  // This is easier to read.
}
```

![image](https://user-images.githubusercontent.com/1595907/33139045-6ca77b38-cfac-11e7-8a29-233e0918a72d.png)",IssueComment,https://github.com/tensorflow/tensorflow/issues/14800#issuecomment-346406818,carlthome,2017-11-22 16:42:05,14800,[14816],Memory bug,0,"Could you edit your post and wrap code in three backticks (Markdown code highlighting), please? ``[code]`` ![image]([url]",0
"Or better yet, paste links to the relevant lines and GitHub will insert code snippets for you:
https://github.com/tensorflow/tensorflow/blob/6c95675492aa8d25619f5e4ce1674582c051a7fe/tensorflow/c/c_api.cc#L580-L583",IssueComment,https://github.com/tensorflow/tensorflow/issues/14800#issuecomment-346407628,carlthome,2017-11-22 16:44:50,14800,[14816],Memory bug,0,"Or better yet, paste links to the relevant lines and GitHub will insert code snippets for you: [url]#L580-L583",0
"@carlthome, thanks for the tip. Now I updated the description.",IssueComment,https://github.com/tensorflow/tensorflow/issues/14800#issuecomment-346481595,orpillar,2017-11-22 21:45:47,14800,[14816],Memory bug,0,"@carlthome, thanks for the tip. Now I updated the description.",3
